"classification_id","subject_ids","user_name","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","choice.1","Number","SnowDepth","Young","Antlers","Precipitation","behavior_CLIMBING","behavior_DIGGING","behavior_FLYING","behavior_FORAGINGEATING","behavior_INTERACTING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING","user_name","workflow_id","workflow_version","ForestType","ForestName","Image1","Image2","Image3","Camera","SDCard","PhotoBatch","Class_Round"
"156695134",31429044,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"LJKinsey","9599","123.17","Pine ","DEG","29_19_DEG_0352.JPG","29_19_DEG_0353.JPG","29_19_DEG_0354.JPG","29","19","1","1"
"156695180",31429155,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""HUMAN"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"HUMAN",NA,"1","010CM",NA,NA,"NO",0,0,0,0,0,0,0,1,"LJKinsey","9599","123.17","Pine ","WF","33_01_WF_0001.JPG","33_01_WF_0002.JPG","33_01_WF_0003.JPG","33","1","1","1"
"156695218",31429055,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"LJKinsey","9599","123.17","Pine ","DEG","29_19_DEG_0385.JPG","29_19_DEG_0386.JPG","29_19_DEG_0387.JPG","29","19","1","1"
"156695246",31428978,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LJKinsey","9599","123.17","Pine ","DEG","29_19_DEG_0148.JPG","29_19_DEG_0149.JPG","29_19_DEG_0150.JPG","29","19","1","1"
"156695285",31428514,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,"LJKinsey","9599","123.17","Pine ","DEG","15_14_DEG_000199.JPG","15_14_DEG_000200.JPG","15_14_DEG_000201.JPG","15","14","1","1"
"156695353",31428577,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""35"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"35","010CM","NO","NO","NO",0,0,0,0,0,0,0,1,"LJKinsey","9599","123.17","Deciduous ","BC","17_24_BC_000145.JPG","17_24_BC_000146.JPG","17_24_BC_000147.JPG","17","24","1","1"
"156695405",31428848,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","YES",0,0,0,0,0,0,0,1,"LJKinsey","9599","123.17","Deciduous ","SH","23_03_SH_0070.JPG","23_03_SH_0071.JPG","23_03_SH_0072.JPG","23","3","1","1"
"156695514",31428934,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,0,0,0,0,1,"LJKinsey","9599","123.17","Pine ","DEG","29_19_DEG_0001.JPG","29_19_DEG_0002.JPG","29_19_DEG_0003.JPG","29","19","1","1"
"156695575",31428505,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""4050CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","4050CM","NO","NO","NO",0,0,0,0,0,0,0,1,"LJKinsey","9599","123.17","Pine ","DEG","15_14_DEG_000172.JPG","15_14_DEG_000173.JPG","15_14_DEG_000174.JPG","15","14","1","1"
"156695651",31428419,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","NO",0,0,0,0,0,0,0,1,"LJKinsey","9599","123.17","Deciduous ","DON","14_22_DON_000031.JPG","14_22_DON_000032.JPG","14_22_DON_000033.JPG","14","22","1","1"
"156695724",31428878,"LJKinsey",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""CLIMBING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1","1020CM","NO",NA,"NO",1,0,0,0,0,0,0,0,"LJKinsey","9599","123.17","Deciduous ","BC","24_04_BC_0040.JPG","24_04_BC_0041.JPG","24_04_BC_0042.JPG","24","4","1","1"
"156701270",31428449,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""HUMAN"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"HUMAN",NA,"1","2030CM",NA,NA,"NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Deciduous ","DON","14_22_DON_000121.JPG","14_22_DON_000122.JPG","14_22_DON_000123.JPG","14","22","1","1"
"156701400",31429112,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seauch15","9599","123.17","Pine ","WHIP","31_06_WHIP_0022.JPG","31_06_WHIP_0023.JPG","31_06_WHIP_0024.JPG","31","6","1","1"
"156701657",31428565,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Deciduous ","BC","17_24_BC_000109.JPG","17_24_BC_000110.JPG","17_24_BC_000111.JPG","17","24","1","1"
"156701772",31428331,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""CLIMBING"")), filters = list()))",1,1,"PORCUPINE",NA,"1","010CM","NO",NA,"NO",1,0,0,0,0,0,0,0,"seauch15","9599","123.17","Deciduous ","BC","11_13_BC_000049.JPG","11_13_BC_000050.JPG","11_13_BC_000051.JPG","11","13","1","1"
"156701820",31428317,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seauch15","9599","123.17","Deciduous ","BC","11_13_BC_000007.JPG","11_13_BC_000008.JPG","11_13_BC_000009.JPG","11","13","1","1"
"156701893",31428768,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Pine ","WF","22_18_WF_0202.JPG","22_18_WF_0203.JPG","22_18_WF_0204.JPG","22","18","1","1"
"156701980",31428675,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seauch15","9599","123.17","Deciduous ","DON","21_21_DON_0099.JPG","21_21_DON_0100.JPG","21_21_DON_0101.JPG","21","21","1","1"
"156702055",31429143,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","YES","NO",0,0,0,0,0,0,1,0,"seauch15","9599","123.17","Pine ","WHIP","32_17_WHIP_0040.JPG","32_17_WHIP_0041.JPG","32_17_WHIP_0042.JPG","32","17","1","1"
"156702115",31428762,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Pine ","WF","22_18_WF_0184.JPG","22_18_WF_0185.JPG","22_18_WF_0186.JPG","22","18","1","1"
"156702258",31428612,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1",NA,"NO",NA,"NO",0,0,0,1,0,0,0,1,"seauch15","9599","123.17","Deciduous ","BC","17_24_BC_000250.JPG","17_24_BC_000251.JPG","17_24_BC_000252.JPG","17","24","1","1"
"156702356",31428842,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Deciduous ","SH","23_03_SH_0052.JPG","23_03_SH_0053.JPG","23_03_SH_0054.JPG","23","3","1","1"
"156702454",31428897,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DOMESTICDOG"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DOMESTICDOG",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Deciduous ","SH","25_09_SH_0007.JPG","25_09_SH_0008.JPG","NA","25","9","1","1"
"156702573",31428596,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seauch15","9599","123.17","Deciduous ","BC","17_24_BC_000202.JPG","17_24_BC_000203.JPG","17_24_BC_000204.JPG","17","24","1","1"
"156702725",31428446,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""FOXRED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"FOXRED",NA,"1","1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Deciduous ","DON","14_22_DON_000112.JPG","14_22_DON_000113.JPG","14_22_DON_000114.JPG","14","22","1","1"
"156702902",31428961,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO",NA,0,0,0,1,0,0,1,0,"seauch15","9599","123.17","Pine ","DEG","29_19_DEG_0088.JPG","29_19_DEG_0089.JPG","29_19_DEG_0090.JPG","29","19","1","1"
"156703041",31429201,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,1,0,0,1,0,"seauch15","9599","123.17","Pine ","WF","33_01_WF_0148.JPG","33_01_WF_0149.JPG","NA","33","1","1","1"
"156703195",31428995,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Pine ","DEG","29_19_DEG_0205.JPG","29_19_DEG_0206.JPG","29_19_DEG_0207.JPG","29","19","1","1"
"156703243",31428663,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seauch15","9599","123.17","Deciduous ","DON","21_21_DON_0063.JPG","21_21_DON_0064.JPG","21_21_DON_0065.JPG","21","21","1","1"
"156703297",31428336,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seauch15","9599","123.17","Deciduous ","BC","11_13_BC_000064.JPG","11_13_BC_000065.JPG","11_13_BC_000066.JPG","11","13","1","1"
"156703331",31428291,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seauch15","9599","123.17","Pine ","WF","04_26_WF_000001.JPG","04_26_WF_000002.JPG","04_26_WF_000003.JPG","4","26","1","1"
"156703385",31428524,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","3040CM","NO","NO",NA,0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Pine ","DEG","15_14_DEG_000229.JPG","15_14_DEG_000230.JPG","15_14_DEG_000231.JPG","15","14","1","1"
"156703422",31428579,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seauch15","9599","123.17","Deciduous ","BC","17_24_BC_000151.JPG","17_24_BC_000152.JPG","17_24_BC_000153.JPG","17","24","1","1"
"156703480",31428993,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Pine ","DEG","29_19_DEG_0199.JPG","29_19_DEG_0200.JPG","29_19_DEG_0201.JPG","29","19","1","1"
"156703675",31429115,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,1,0,"seauch15","9599","123.17","Pine ","WHIP","31_06_WHIP_0031.JPG","31_06_WHIP_0032.JPG","31_06_WHIP_0033.JPG","31","6","1","1"
"156703727",31428672,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seauch15","9599","123.17","Deciduous ","DON","21_21_DON_0090.JPG","21_21_DON_0091.JPG","21_21_DON_0092.JPG","21","21","1","1"
"156703880",31428892,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Deciduous ","BC","24_04_BC_0082.JPG","24_04_BC_0083.JPG","24_04_BC_0084.JPG","24","4","1","1"
"156703949",31428822,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Pine ","WF","22_18_WF_0367.JPG","22_18_WF_0368.JPG","22_18_WF_0369.JPG","22","18","1","1"
"156704074",31428535,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","YES",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Deciduous ","BC","17_24_BC_000019.JPG","17_24_BC_000020.JPG","17_24_BC_000021.JPG","17","24","1","1"
"156704151",31428350,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seauch15","9599","123.17","Deciduous ","BC","11_13_BC_000106.JPG","11_13_BC_000107.JPG","11_13_BC_000108.JPG","11","13","1","1"
"156704254",31429175,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Pine ","WF","33_01_WF_0064.JPG","33_01_WF_0065.JPG","33_01_WF_0066.JPG","33","1","1","1"
"156704312",31428443,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seauch15","9599","123.17","Deciduous ","DON","14_22_DON_000103.JPG","14_22_DON_000104.JPG","14_22_DON_000105.JPG","14","22","1","1"
"156704388",31429141,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,1,0,0,0,1,"seauch15","9599","123.17","Pine ","WHIP","32_17_WHIP_0034.JPG","32_17_WHIP_0035.JPG","32_17_WHIP_0036.JPG","32","17","1","1"
"156704462",31428724,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"", ""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO",NA,0,0,0,1,0,0,0,1,"seauch15","9599","123.17","Pine ","WF","22_18_WF_0067.JPG","22_18_WF_0068.JPG","22_18_WF_0069.JPG","22","18","1","1"
"156704520",31429091,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Pine ","DEG","29_19_DEG_0493.JPG","29_19_DEG_0494.JPG","29_19_DEG_0495.JPG","29","19","1","1"
"156704681",31428624,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Pine ","WHIP","18_16_WHIP_000013.JPG","18_16_WHIP_000014.JPG","18_16_WHIP_000015.JPG","18","16","1","1"
"156704752",31429097,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","3040CM","NO","NO","NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Pine ","DEG","29_19_DEG_0511.JPG","29_19_DEG_0512.JPG","29_19_DEG_0513.JPG","29","19","1","1"
"156704843",31428942,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,1,0,"seauch15","9599","123.17","Pine ","DEG","29_19_DEG_0028.JPG","29_19_DEG_0029.JPG","29_19_DEG_0030.JPG","29","19","1","1"
"156704921",31428568,"seauch15",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","NO",0,0,0,0,0,0,0,1,"seauch15","9599","123.17","Deciduous ","BC","17_24_BC_000118.JPG","17_24_BC_000119.JPG","17_24_BC_000120.JPG","17","24","1","1"
